"No.","Time","Source","Destination","Protocol","Length","Info"
"235","7.821510","142.250.217.138","100.64.11.41","QUIC","1292","Handshake, SCID=f598083069db8b79"
"236","7.822137","142.250.217.138","100.64.11.41","QUIC","843","Protected Payload (KP0)"
"237","7.822137","142.250.217.138","100.64.11.41","QUIC","239","Protected Payload (KP0)"
"238","7.822137","142.250.217.138","100.64.11.41","QUIC","66","Protected Payload (KP0)"
"239","7.822315","100.64.11.41","142.250.217.138","QUIC","121","Handshake, DCID=f598083069db8b79"
"240","7.822455","100.64.11.41","142.250.217.138","QUIC","73","Protected Payload (KP0), DCID=f598083069db8b79"
"241","7.824691","172.217.14.106","100.64.11.41","UDP","203","443  >  63588 Len=161"
"242","7.824917","172.217.14.106","100.64.11.41","UDP","64","443  >  63588 Len=22"
"243","7.825039","100.64.11.41","172.217.14.106","UDP","74","63588  >  443 Len=32"
"244","7.829734","142.250.217.138","100.64.11.41","QUIC","162","Protected Payload (KP0)"
"245","7.829932","100.64.11.41","142.250.217.138","QUIC","73","Protected Payload (KP0), DCID=f598083069db8b79"
"246","7.831797","142.250.217.138","100.64.11.41","QUIC","64","Protected Payload (KP0)"
"247","7.844569","142.250.217.138","100.64.11.41","QUIC","241","Protected Payload (KP0)"
"248","7.844834","100.64.11.41","142.250.217.138","QUIC","77","Protected Payload (KP0), DCID=f598083069db8b79"
"249","7.845583","100.64.11.41","142.250.217.138","QUIC","284","Protected Payload (KP0), DCID=f598083069db8b79"
"250","7.846490","142.250.217.138","100.64.11.41","QUIC","63","Protected Payload (KP0)"
"251","7.846697","100.64.11.41","172.217.14.106","UDP","547","63588  >  443 Len=505"
"252","7.849266","142.250.217.138","100.64.11.41","QUIC","67","Protected Payload (KP0)"
"253","7.850585","142.250.217.138","100.64.11.41","QUIC","71","Protected Payload (KP0)"
"254","7.850775","100.64.11.41","142.250.217.138","QUIC","73","Protected Payload (KP0), DCID=f598083069db8b79"
"255","7.851001","172.217.14.106","100.64.11.41","UDP","70","443  >  63588 Len=28"
"256","7.868264","172.217.14.106","100.64.11.41","UDP","127","443  >  63588 Len=85"
"257","7.868594","100.64.11.41","172.217.14.106","UDP","78","63588  >  443 Len=36"
"258","7.870447","142.250.217.138","100.64.11.41","QUIC","80","Protected Payload (KP0)"
"259","7.870660","142.250.217.138","100.64.11.41","QUIC","63","Protected Payload (KP0)"
"260","7.870740","100.64.11.41","142.250.217.138","QUIC","77","Protected Payload (KP0), DCID=f598083069db8b79"
"261","7.872047","100.64.11.41","172.217.14.106","UDP","326","63588  >  443 Len=284"
"262","7.876574","172.217.14.106","100.64.11.41","UDP","70","443  >  63588 Len=28"
"263","7.894637","172.217.14.106","100.64.11.41","UDP","98","443  >  63588 Len=56"
"264","7.895041","100.64.11.41","172.217.14.106","UDP","78","63588  >  443 Len=36"
"265","7.896169","100.64.11.41","142.250.217.138","QUIC","74","Protected Payload (KP0), DCID=f598083069db8b79"
"266","7.899916","142.250.217.138","100.64.11.41","QUIC","66","Protected Payload (KP0)"
"267","7.924741","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"268","8.043452","100.64.11.41","52.108.0.40","TCP","66","61005  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"269","8.057785","52.108.0.40","100.64.11.41","TCP","66","443  >  61005 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"270","8.057857","100.64.11.41","52.108.0.40","TCP","54","61005  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"271","8.057998","100.64.11.41","52.108.0.40","TLSv1.2","571","Client Hello (SNI=pus3-collabhubrtc.officeapps.live.com)"
"272","8.072241","52.108.0.40","100.64.11.41","TCP","1514","443  >  61005 [ACK] Seq=1 Ack=518 Win=525056 Len=1460 [TCP segment of a reassembled PDU]"
"273","8.072241","52.108.0.40","100.64.11.41","TCP","1514","443  >  61005 [ACK] Seq=1461 Ack=518 Win=525056 Len=1460 [TCP segment of a reassembled PDU]"
"274","8.072241","52.108.0.40","100.64.11.41","TCP","1514","443  >  61005 [ACK] Seq=2921 Ack=518 Win=525056 Len=1460 [TCP segment of a reassembled PDU]"
"275","8.072241","52.108.0.40","100.64.11.41","TLSv1.2","112","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"276","8.072335","100.64.11.41","52.108.0.40","TCP","54","61005  >  443 [ACK] Seq=518 Ack=4439 Win=132352 Len=0"
"277","8.085797","100.64.11.41","52.108.0.40","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"278","8.100287","52.108.0.40","100.64.11.41","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"279","8.100532","100.64.11.41","52.108.0.40","TLSv1.2","2699","Application Data"
"280","8.113498","52.108.0.40","100.64.11.41","TCP","56","443  >  61005 [ACK] Seq=4490 Ack=3321 Win=525568 Len=0"
"281","8.118405","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"282","8.122642","52.108.0.40","100.64.11.41","TLSv1.2","689","Application Data"
"283","8.122642","52.108.0.40","100.64.11.41","TLSv1.2","88","Application Data"
"284","8.122857","100.64.11.41","52.108.0.40","TCP","54","61005  >  443 [ACK] Seq=3321 Ack=5159 Win=131584 Len=0"
"285","8.123451","100.64.11.41","52.108.0.40","TLSv1.2","85","Encrypted Alert"
"286","8.123672","100.64.11.41","52.108.0.40","TCP","54","61005  >  443 [FIN, ACK] Seq=3352 Ack=5159 Win=131584 Len=0"
"287","8.124183","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"288","8.133224","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"289","8.137353","52.108.0.40","100.64.11.41","TCP","56","443  >  61005 [ACK] Seq=5159 Ack=3353 Win=525568 Len=0"
"290","8.137353","52.108.0.40","100.64.11.41","TCP","56","443  >  61005 [FIN, ACK] Seq=5159 Ack=3353 Win=525568 Len=0"
"291","8.137405","100.64.11.41","52.108.0.40","TCP","54","61005  >  443 [ACK] Seq=3353 Ack=5160 Win=131584 Len=0"
"292","8.163979","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"293","8.370225","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"294","8.411936","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"295","8.624175","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"296","8.654956","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"297","8.859131","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"298","8.861346","ASUSTekCOMPU_c2:34:c7","2a:ef:65:d9:33:b1","ARP","60","Who has 169.254.169.254? Tell 100.64.7.129"
"299","8.888330","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"300","9.096461","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"301","9.127127","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"302","9.178585","100.64.7.129","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"303","9.333010","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"304","9.362885","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"305","9.462335","ASUSTekCOMPU_c2:34:c7","2a:ef:65:d9:33:b1","ARP","60","Who has 169.254.169.254? Tell 100.64.7.129"
"306","9.775855","100.64.11.41","13.107.42.14","TCP","55","60969  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"307","9.775953","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"308","9.781258","13.107.42.14","100.64.11.41","TCP","66","443  >  60969 [ACK] Seq=1 Ack=2 Win=16379 Len=0 SLE=1 SRE=2"
"309","9.807349","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"310","10.127302","100.64.11.41","52.108.0.40","TCP","66","61006  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"311","10.141292","52.108.0.40","100.64.11.41","TCP","66","443  >  61006 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"312","10.141373","100.64.11.41","52.108.0.40","TCP","54","61006  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"313","10.141529","100.64.11.41","52.108.0.40","TLSv1.2","571","Client Hello (SNI=pus3-collabhubrtc.officeapps.live.com)"
"314","10.156134","52.108.0.40","100.64.11.41","TCP","1514","443  >  61006 [ACK] Seq=1 Ack=518 Win=525056 Len=1460 [TCP segment of a reassembled PDU]"
"315","10.156134","52.108.0.40","100.64.11.41","TCP","1514","[TCP Previous segment not captured] 443  >  61006 [ACK] Seq=2921 Ack=518 Win=525056 Len=1460 [TCP segment of a reassembled PDU]"
"316","10.156134","52.108.0.40","100.64.11.41","TCP","1514","[TCP Out-Of-Order] 443  >  61006 [ACK] Seq=1461 Ack=518 Win=525056 Len=1460 [TCP segment of a reassembled PDU]"
"317","10.156134","52.108.0.40","100.64.11.41","TLSv1.2","112","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"318","10.156255","100.64.11.41","52.108.0.40","TCP","66","61006  >  443 [ACK] Seq=518 Ack=1461 Win=132352 Len=0 SLE=2921 SRE=4381"
"319","10.156319","100.64.11.41","52.108.0.40","TCP","54","61006  >  443 [ACK] Seq=518 Ack=4381 Win=132352 Len=0"
"320","10.156353","100.64.11.41","52.108.0.40","TCP","54","61006  >  443 [ACK] Seq=518 Ack=4439 Win=132352 Len=0"
"321","10.167210","100.64.11.41","52.108.0.40","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"322","10.181488","52.108.0.40","100.64.11.41","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"323","10.181786","100.64.11.41","52.108.0.40","TLSv1.2","2699","Application Data"
"324","10.195206","52.108.0.40","100.64.11.41","TCP","56","443  >  61006 [ACK] Seq=4490 Ack=3321 Win=525568 Len=0"
"325","10.207468","52.108.0.40","100.64.11.41","TLSv1.2","689","Application Data"
"326","10.207468","52.108.0.40","100.64.11.41","TLSv1.2","88","Application Data"
"327","10.207532","100.64.11.41","52.108.0.40","TCP","54","61006  >  443 [ACK] Seq=3321 Ack=5159 Win=131584 Len=0"
"328","10.207745","100.64.11.41","52.108.0.40","TLSv1.2","85","Encrypted Alert"
"329","10.207981","100.64.11.41","52.108.0.40","TCP","54","61006  >  443 [FIN, ACK] Seq=3352 Ack=5159 Win=131584 Len=0"
"330","10.222377","52.108.0.40","100.64.11.41","TCP","56","443  >  61006 [ACK] Seq=5159 Ack=3353 Win=525568 Len=0"
"331","10.222377","52.108.0.40","100.64.11.41","TCP","56","443  >  61006 [FIN, ACK] Seq=5159 Ack=3353 Win=525568 Len=0"
"332","10.222426","100.64.11.41","52.108.0.40","TCP","54","61006  >  443 [ACK] Seq=3353 Ack=5160 Win=131584 Len=0"
"333","10.240466","100.64.5.17","224.0.0.251","IGMPv2","56","Membership Report group 224.0.0.251"
"334","10.242000","100.64.5.17","224.0.0.251","MDNS","266","Standard query response 0x0000 PTR, cache flush Davids-MacBook-Air-10.local PTR, cache flush Davids-MacBook-Air-10.local NSEC, cache flush 3.7.1.E.7.3.6.2.A.6.D.D.4.B.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 17.5.64.100.in-addr.arpa OPT"
"335","10.242000","fe80::18b4:dd6a:2637:e173","ff02::fb","MDNS","286","Standard query response 0x0000 PTR, cache flush Davids-MacBook-Air-10.local PTR, cache flush Davids-MacBook-Air-10.local NSEC, cache flush 3.7.1.E.7.3.6.2.A.6.D.D.4.B.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 17.5.64.100.in-addr.arpa OPT"
"336","10.342977","0.0.0.0","255.255.255.255","DHCP","342","DHCP Request  - Transaction ID 0xf9c3c549"
"337","10.362420","100.64.5.17","224.0.0.251","MDNS","266","Standard query response 0x0000 PTR, cache flush Davids-MacBook-Air-10.local PTR, cache flush Davids-MacBook-Air-10.local NSEC, cache flush 3.7.1.E.7.3.6.2.A.6.D.D.4.B.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 17.5.64.100.in-addr.arpa OPT"
"338","10.362420","fe80::18b4:dd6a:2637:e173","ff02::fb","MDNS","286","Standard query response 0x0000 PTR, cache flush Davids-MacBook-Air-10.local PTR, cache flush Davids-MacBook-Air-10.local NSEC, cache flush 3.7.1.E.7.3.6.2.A.6.D.D.4.B.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 17.5.64.100.in-addr.arpa OPT"
"339","10.430910","100.64.11.41","20.99.185.48","TCP","54","60955  >  443 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"340","10.450379","Apple_1e:35:86","Broadcast","ARP","60","ARP Announcement for 100.64.5.17"
"341","10.523387","ASUSTekCOMPU_c2:34:c7","2a:ef:65:d9:33:b1","ARP","60","Who has 169.254.169.254? Tell 100.64.7.129"
"342","10.583181","100.64.11.41","142.250.189.14","UDP","71","65191  >  443 Len=29"
"343","10.589112","142.250.189.14","100.64.11.41","UDP","68","443  >  65191 Len=26"
"344","10.614625","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"345","10.644423","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"346","10.649931","100.64.5.17","224.0.0.251","MDNS","349","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _airport._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _uscan._tcp.local, ""QU"" question PTR _ipp._tcp.local, ""QU"" question PTR _ptp._tcp.local, ""QU"" question PTR _pdl-datastream._tcp.local, ""QU"" question PTR _scanner._tcp.local, ""QU"" question PTR _printer._tcp.local, ""QU"" question PTR _ippusb._tcp.local, ""QU"" question PTR _ipps._tcp.local, ""QU"" question PTR _uscans._tcp.local, ""QU"" question PTR _daap._tcp.local, ""QU"" question PTR _touch-remote._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"347","10.651176","fe80::18b4:dd6a:2637:e173","ff02::fb","MDNS","369","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _airport._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _uscan._tcp.local, ""QU"" question PTR _ipp._tcp.local, ""QU"" question PTR _ptp._tcp.local, ""QU"" question PTR _pdl-datastream._tcp.local, ""QU"" question PTR _scanner._tcp.local, ""QU"" question PTR _printer._tcp.local, ""QU"" question PTR _ippusb._tcp.local, ""QU"" question PTR _ipps._tcp.local, ""QU"" question PTR _uscans._tcp.local, ""QU"" question PTR _daap._tcp.local, ""QU"" question PTR _touch-remote._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"348","10.651176","Apple_1e:35:86","Broadcast","ARP","60","Who has 100.64.0.1? Tell 100.64.5.17"
"349","10.710892","100.64.11.41","157.240.11.53","TLSv1.2","124","Application Data"
"350","10.717022","157.240.11.53","100.64.11.41","TCP","56","443  >  60940 [ACK] Seq=1 Ack=71 Win=377 Len=0"
"351","10.752635","100.64.10.175","224.0.0.251","MDNS","1190","Standard query response 0x0000 TXT, cache flush TXT, cache flush SRV, cache flush 0 0 443 EPSONF1B4D0.local"
"352","10.760314","fe80::e2bb:9eff:fef1:b4d0","ff02::fb","MDNS","1210","Standard query response 0x0000 TXT, cache flush TXT, cache flush SRV, cache flush 0 0 443 EPSONF1B4D0.local"
"353","10.760314","100.64.10.175","224.0.0.251","MDNS","506","Standard query response 0x0000 TXT, cache flush A, cache flush 100.64.10.175 AAAA, cache flush fe80::e2bb:9eff:fef1:b4d0"
"354","10.760314","fe80::e2bb:9eff:fef1:b4d0","ff02::fb","MDNS","526","Standard query response 0x0000 TXT, cache flush A, cache flush 100.64.10.175 AAAA, cache flush fe80::e2bb:9eff:fef1:b4d0"
"355","10.771739","157.240.11.53","100.64.11.41","TLSv1.2","126","Application Data"
"356","10.821171","100.64.11.41","157.240.11.53","TCP","54","60940  >  443 [ACK] Seq=71 Ack=73 Win=514 Len=0"
"357","10.858623","100.64.5.17","224.0.0.251","MDNS","293","Standard query 0x0000 ANY ACC9061E3586@Davidâ\200\231s MacBook Air._raop._tcp.local, ""QU"" question ANY Davidâ\200\231s MacBook Air (4)._airplay._tcp.local, ""QU"" question ANY Davids-MacBook-Air-10.local, ""QU"" question SRV 0 0 7000 Davids-MacBook-Air-10.local SRV 0 0 7000 Davids-MacBook-Air-10.local AAAA fe80::18b4:dd6a:2637:e173 A 100.64.5.17 OPT"
"358","10.858623","fe80::18b4:dd6a:2637:e173","ff02::fb","MDNS","313","Standard query 0x0000 ANY ACC9061E3586@Davidâ\200\231s MacBook Air._raop._tcp.local, ""QU"" question ANY Davidâ\200\231s MacBook Air (4)._airplay._tcp.local, ""QU"" question ANY Davids-MacBook-Air-10.local, ""QU"" question SRV 0 0 7000 Davids-MacBook-Air-10.local SRV 0 0 7000 Davids-MacBook-Air-10.local AAAA fe80::18b4:dd6a:2637:e173 A 100.64.5.17 OPT"
"359","10.858623","100.64.7.208","224.0.0.251","MDNS","102","Standard query 0x0000 A cbf535ae-beee-4e39-a1de-4de7f787a1b6.local, ""QM"" question"
"360","10.858623","100.64.7.208","224.0.0.251","MDNS","102","Standard query 0x0000 A 6425fe83-87d3-4131-801e-6da11d1cb1e8.local, ""QM"" question"
"361","10.859029","fe80::18b7:f637:9481:9354","ff02::fb","MDNS","122","Standard query 0x0000 A cbf535ae-beee-4e39-a1de-4de7f787a1b6.local, ""QM"" question"
"362","10.859128","fe80::18b7:f637:9481:9354","ff02::fb","MDNS","122","Standard query 0x0000 A 6425fe83-87d3-4131-801e-6da11d1cb1e8.local, ""QM"" question"
"363","10.946965","100.64.7.208","224.0.0.251","MDNS","102","Standard query 0x0000 A 262181ee-81ae-4c98-8eba-41474f777bf4.local, ""QM"" question"
"364","10.947970","fe80::18b7:f637:9481:9354","ff02::fb","MDNS","122","Standard query 0x0000 A 262181ee-81ae-4c98-8eba-41474f777bf4.local, ""QM"" question"
"365","10.975823","100.64.7.208","224.0.0.251","MDNS","102","Standard query 0x0000 A e2d8d550-33e5-4941-b8a3-b32313ed9f0f.local, ""QM"" question"
"366","10.975823","100.64.7.208","224.0.0.251","MDNS","102","Standard query 0x0000 A 741f5dfb-0ad8-46cd-94a2-13bc55c4799f.local, ""QM"" question"
"367","10.977182","100.64.7.208","224.0.0.251","MDNS","102","Standard query 0x0000 A 4f8dc750-5b69-4733-9f43-d8aaca48bd8c.local, ""QM"" question"
"368","10.978647","100.64.7.208","224.0.0.251","MDNS","102","Standard query 0x0000 A e944c4cf-5071-4d5d-b836-64237a32b272.local, ""QM"" question"
"369","10.979252","fe80::18b7:f637:9481:9354","ff02::fb","MDNS","122","Standard query 0x0000 A e2d8d550-33e5-4941-b8a3-b32313ed9f0f.local, ""QM"" question"
"370","10.979252","fe80::18b7:f637:9481:9354","ff02::fb","MDNS","122","Standard query 0x0000 A 741f5dfb-0ad8-46cd-94a2-13bc55c4799f.local, ""QM"" question"
"371","10.979252","fe80::18b7:f637:9481:9354","ff02::fb","MDNS","122","Standard query 0x0000 A 4f8dc750-5b69-4733-9f43-d8aaca48bd8c.local, ""QM"" question"
"372","10.979252","fe80::18b7:f637:9481:9354","ff02::fb","MDNS","122","Standard query 0x0000 A e944c4cf-5071-4d5d-b836-64237a32b272.local, ""QM"" question"
"373","11.031071","100.64.7.129","224.0.0.251","MDNS","83","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"374","11.032124","fe80::ebc5:38a:f461:6598","ff02::fb","MDNS","103","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"375","11.033217","100.64.7.129","224.0.0.251","MDNS","313","Standard query response 0x0000 PTR crumbBandit::DESKTOP-KMECRIE._oculusal_sp._tcp.local SRV 0 0 49790 DESKTOP-KMECRIE.local TXT A 100.64.7.129 AAAA fe80::ebc5:38a:f461:6598"
"376","11.035073","fe80::ebc5:38a:f461:6598","ff02::fb","MDNS","333","Standard query response 0x0000 PTR crumbBandit::DESKTOP-KMECRIE._oculusal_sp._tcp.local SRV 0 0 49790 DESKTOP-KMECRIE.local TXT A 100.64.7.129 AAAA fe80::ebc5:38a:f461:6598"
"377","11.059848","100.64.5.17","224.0.0.251","MDNS","293","Standard query 0x0000 ANY ACC9061E3586@Davidâ\200\231s MacBook Air._raop._tcp.local, ""QM"" question ANY Davidâ\200\231s MacBook Air (4)._airplay._tcp.local, ""QM"" question ANY Davids-MacBook-Air-10.local, ""QM"" question SRV 0 0 7000 Davids-MacBook-Air-10.local SRV 0 0 7000 Davids-MacBook-Air-10.local AAAA fe80::18b4:dd6a:2637:e173 A 100.64.5.17 OPT"
"378","11.070025","fe80::18b4:dd6a:2637:e173","ff02::fb","MDNS","313","Standard query 0x0000 ANY ACC9061E3586@Davidâ\200\231s MacBook Air._raop._tcp.local, ""QM"" question ANY Davidâ\200\231s MacBook Air (4)._airplay._tcp.local, ""QM"" question ANY Davids-MacBook-Air-10.local, ""QM"" question SRV 0 0 7000 Davids-MacBook-Air-10.local SRV 0 0 7000 Davids-MacBook-Air-10.local AAAA fe80::18b4:dd6a:2637:e173 A 100.64.5.17 OPT"
"379","11.162170","100.64.5.17","224.0.0.251","IGMPv2","56","Membership Report group 224.0.0.251"
"380","11.264351","100.64.5.17","224.0.0.251","MDNS","266","Standard query response 0x0000 PTR, cache flush Davids-MacBook-Air-10.local PTR, cache flush Davids-MacBook-Air-10.local NSEC, cache flush 3.7.1.E.7.3.6.2.A.6.D.D.4.B.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 17.5.64.100.in-addr.arpa OPT"
